properties{
  x = 7680,
  y = 8640,
  width = 1280,
  height = 1440,
  min_layer = 0,
  max_layer = 2,
  world = "outside_world",
  tileset = "outside_main",
  music = "same",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1280,
  height = 1440,
  pattern = "112",
}

tile{
  layer = 0,
  x = 0,
  y = 144,
  width = 352,
  height = 1296,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 312,
  y = 272,
  width = 24,
  height = 64,
  pattern = "1681",
}

tile{
  layer = 0,
  x = 336,
  y = 272,
  width = 16,
  height = 48,
  pattern = "1681",
}

tile{
  layer = 0,
  x = 288,
  y = 208,
  width = 144,
  height = 64,
  pattern = "1681",
}

tile{
  layer = 0,
  x = 304,
  y = 248,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 320,
  y = 296,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 312,
  y = 264,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 328,
  y = 312,
  width = 8,
  height = 8,
  pattern = "454",
}

tile{
  layer = 0,
  x = 368,
  y = 448,
  width = 32,
  height = 128,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 368,
  y = 576,
  width = 64,
  height = 272,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 352,
  y = 400,
  width = 16,
  height = 512,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 448,
  y = 1216,
  width = 16,
  height = 48,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 400,
  y = 1152,
  width = 48,
  height = 288,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 352,
  y = 1024,
  width = 48,
  height = 416,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 1024,
  y = 144,
  width = 160,
  height = 96,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1280,
  height = 144,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 336,
  y = 336,
  width = 16,
  height = 16,
  pattern = "927",
}

tile{
  layer = 0,
  x = 336,
  y = 336,
  width = 16,
  height = 16,
  pattern = "2172",
}

tile{
  layer = 0,
  x = 352,
  y = 336,
  width = 16,
  height = 16,
  pattern = "926",
}

tile{
  layer = 0,
  x = 336,
  y = 320,
  width = 16,
  height = 16,
  pattern = "926",
}

tile{
  layer = 0,
  x = 720,
  y = 160,
  width = 16,
  height = 16,
  pattern = "924",
}

tile{
  layer = 0,
  x = 720,
  y = 176,
  width = 16,
  height = 16,
  pattern = "925",
}

tile{
  layer = 0,
  x = 384,
  y = 0,
  width = 256,
  height = 32,
  pattern = "907",
}

tile{
  layer = 0,
  x = 176,
  y = 0,
  width = 112,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 144,
  y = 0,
  width = 32,
  height = 176,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 0,
  width = 32,
  height = 320,
  pattern = "907",
}

tile{
  layer = 0,
  x = 192,
  y = 656,
  width = 32,
  height = 96,
  pattern = "907",
}

tile{
  layer = 0,
  x = 224,
  y = 704,
  width = 16,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 192,
  y = 752,
  width = 32,
  height = 224,
  pattern = "907",
}

tile{
  layer = 0,
  x = 160,
  y = 656,
  width = 32,
  height = 368,
  pattern = "907",
}

tile{
  layer = 0,
  x = 176,
  y = 624,
  width = 32,
  height = 32,
  pattern = "907",
}

tile{
  layer = 0,
  x = 144,
  y = 576,
  width = 32,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 512,
  width = 32,
  height = 144,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 656,
  width = 48,
  height = 560,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 1216,
  width = 80,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 1296,
  width = 112,
  height = 64,
  pattern = "907",
}

tile{
  layer = 0,
  x = 112,
  y = 1360,
  width = 144,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 112,
  height = 1440,
  pattern = "907",
}

tile{
  layer = 0,
  x = 800,
  y = 0,
  width = 240,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 1136,
  width = 32,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 992,
