properties{
  x = 0,
  y = 0,
  width = 1280,
  height = 1440,
  min_layer = 0,
  max_layer = 2,
  tileset = "Full Hyrule",
  music = "outside/swamp",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1280,
  height = 1344,
  pattern = "1644",
}

tile{
  layer = 0,
  x = 1200,
  y = 64,
  width = 16,
  height = 16,
  pattern = "907",
}

tile{
  layer = 0,
  x = 1216,
  y = 64,
  width = 64,
  height = 80,
  pattern = "907",
}

tile{
  layer = 0,
  x = 1104,
  y = 0,
  width = 176,
  height = 64,
  pattern = "907",
}

tile{
  layer = 0,
  x = 696,
  y = 288,
  width = 208,
  height = 64,
  pattern = "907",
}

tile{
  layer = 0,
  x = 680,
  y = 240,
  width = 272,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 664,
  y = 192,
  width = 336,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 656,
  y = 144,
  width = 416,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 608,
  y = 96,
  width = 464,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 560,
  y = 0,
  width = 544,
  height = 96,
  pattern = "907",
}

tile{
  layer = 0,
  x = 192,
  y = 0,
  width = 256,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 80,
  height = 48,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 32,
  height = 240,
  pattern = "907",
}

tile{
  layer = 0,
  x = 80,
  y = 584,
  width = 32,
  height = 352,
  pattern = "907",
}

tile{
  layer = 0,
  x = 32,
  y = 544,
  width = 48,
  height = 432,
  pattern = "907",
}

tile{
  layer = 0,
  x = 0,
  y = 512,
  width = 32,
  height = 816,
  pattern = "907",
}

tile{
  layer = 0,
  x = 544,
  y = 152,
  width = 104,
  height = 32,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 536,
  y = 120,
  width = 88,
  height = 32,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 528,
  y = 112,
  width = 56,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 520,
  y = 104,
  width = 56,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 512,
  y = 96,
  width = 56,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 504,
  y = 88,
  width = 56,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 496,
  y = 80,
  width = 56,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 488,
  y = 72,
  width = 64,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 480,
  y = 64,
  width = 72,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 440,
  y = 24,
  width = 32,
  height = 32,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 472,
  y = 0,
  width = 80,
  height = 56,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 432,
  y = 56,
  width = 120,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 568,
  y = 360,
  width = 8,
  height = 8,
  pattern = "8160",
}

tile{
  layer = 0,
  x = 552,
  y = 352,
  width = 16,
  height = 16,
  pattern = "8166",
}

tile{
  layer = 0,
  x = 400,
  y = 1080,
  width = 16,
  height = 88,
  pattern = "8390",
}

tile{
  layer = 0,
  x = 352,
  y = 1080,
  width = 16,
  height = 88,
  pattern = "8390",
}

tile{
  layer = 0,
  x = 360,
  y = 1080,
  width = 16,
  height = 24,
  pattern = "8390",
}

tile{
  layer = 0,
  x = 392,
  y = 1080,
  width = 16,
  height = 24,
  pattern = "8390",
}

tile{
  layer = 0,
  x = 640,
  y = 176,
  width = 16,
  height = 16,
  pattern = "1670",
}

tile{
  layer = 0,
  x = 432,
  y = 56,
  width = 48,
  height = 8,
  pattern = "1945",
}

tile{
  layer = 0,
  x = 552,
  y = 176,
  width = 96,
  height = 8,
  pattern = "1945",
}

tile{
  layer = 0,
  x = 16,
  y = 320,
  width = 8,
  height = 176,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 440,
  y = 48,
  width = 8,
  height = 8,
  pattern = "11936",
}

tile{
  layer = 0,
  x = 64,
  y = 32,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 64,
  y = 16,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 48,
  y = 32,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 48,
  y = 64,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 16,
  y = 96,
  width = 16,
  height = 192,
  pattern = "1070",
}

tile{
  layer = 0,
  x = 16,
  y = 288,
  width = 16,
  height = 16,
  pattern = "1068",
}

tile{
  layer = 0,
  x = 16,
  y = 304,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 0,
  y = 304,
  width = 16,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 0,
  y = 288,
  width = 16,
  height = 16,
  pattern = "956",
}

tile{
  layer = 0,
  x = 0,
  y = 320,
  width = 16,
  height = 176,
  pattern = "1070",
}

tile{
  layer = 0,
  x = 80,
  y = 16,
  width = 112,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 80,
  y = 8,
  width = 112,
  height = 8,
  pattern = "959",
}

tile{
  layer = 0,
  x = 48,
  y = 16,
  width = 16,
  height = 16,
  pattern = "1015",
}

tile{
  layer = 0,
  x = 80,
  y = 0,
  width = 112,
  height = 8,
  pattern = "1008",
}

tile{
  layer = 0,
