properties{
  x = 0,
  y = 0,
  width = 640,
  height = 480,
  min_layer = 0,
  max_layer = 2,
  tileset = "house",
}

tile{
  layer = 1,
  x = 0,
  y = 0,
  width = 24,
  height = 24,
  pattern = "wall.corner.1",
}

tile{
  layer = 1,
  x = 0,
  y = 408,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 1,
  x = 24,
  y = 408,
  width = 288,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 616,
  y = 408,
  width = 24,
  height = 24,
  pattern = "wall.corner.4",
}

tile{
  layer = 1,
  x = 616,
  y = 24,
  width = 24,
  height = 384,
  pattern = "wall.4",
}

tile{
  layer = 1,
  x = 616,
  y = 0,
  width = 24,
  height = 24,
  pattern = "wall.corner.2",
}

tile{
  layer = 1,
  x = 24,
  y = 0,
  width = 592,
  height = 24,
  pattern = "wall.1",
}

tile{
  layer = 1,
  x = 0,
  y = 24,
  width = 24,
  height = 384,
  pattern = "wall.3",
}

tile{
  layer = 1,
  x = 32,
  y = 32,
  width = 576,
  height = 368,
  pattern = "floor.1",
}

tile{
  layer = 1,
  x = 32,
  y = 24,
  width = 576,
  height = 8,
  pattern = "wall_border.1",
}

tile{
  layer = 1,
  x = 24,
  y = 32,
  width = 8,
  height = 368,
  pattern = "wall_border.3",
}

tile{
  layer = 1,
  x = 608,
  y = 32,
  width = 8,
  height = 368,
  pattern = "wall_border.4",
}

tile{
  layer = 1,
  x = 32,
  y = 400,
  width = 576,
  height = 8,
  pattern = "wall_border.2",
}

tile{
  layer = 1,
  x = 24,
  y = 24,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.1",
}

tile{
  layer = 1,
  x = 608,
  y = 24,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.2",
}

tile{
  layer = 1,
  x = 24,
  y = 400,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.3",
}

tile{
  layer = 1,
  x = 608,
  y = 400,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.4",
}

tile{
  layer = 1,
  x = 328,
  y = 408,
  width = 288,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 1,
  x = 304,
  y = 408,
  width = 8,
  height = 16,
  pattern = "door.2.support.1",
}

tile{
  layer = 1,
  x = 328,
  y = 408,
  width = 8,
  height = 16,
  pattern = "door.2.support.2",
}

tile{
  layer = 1,
  x = 312,
  y = 408,
  width = 16,
  height = 16,
  pattern = "door.2",
}

tile{
  layer = 1,
  x = 32,
  y = 32,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 1,
  x = 80,
  y = 32,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 1,
  x = 128,
  y = 32,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 1,
  x = 128,
  y = 88,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 1,
  x = 80,
  y = 88,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 1,
  x = 32,
  y = 88,
  width = 32,
  height = 40,
  pattern = "746",
}

tile{
  layer = 2,
  x = 312,
  y = 424,
  width = 16,
  height = 8,
  pattern = "door_cache.2",
}

tile{
  layer = 2,
  x = 304,
  y = 424,
  width = 32,
  height = 8,
  pattern = "door_top.low.2",
}

